id,mas_ifsc_number,mas_ifsccode_bank_id,mas_ifsc_code_micr
60286,SBIN0064670,117,
60287,SBIN0064669,117,
60288,SBIN0064668,117,
60289,SBIN0064667,117,
60290,SBIN0064665,117,
60291,SBIN0064664,117,
60292,SBIN0064663,117,
60293,SBIN0064662,117,
60294,SBIN0064661,117,
60295,SBIN0064660,117,
60296,SBIN0064659,117,
60297,SBIN0064658,117,
60298,SBIN0064657,117,
60299,SBIN0064656,117,
60300,SBIN0064655,117,
60301,SBIN0064654,117,
60302,SBIN0064653,117,
60303,SBIN0064652,117,
60304,SBIN0064651,117,
60305,SBIN0064650,117,
60306,SBIN0064649,117,
60307,SBIN0064648,117,
60308,SBIN0064647,117,
60309,SBIN0064646,117,
60310,SBIN0064645,117,
60311,SBIN0064644,117,
60312,SBIN0064643,117,
60313,SBIN0064642,117,
60314,SBIN0064641,117,
60315,SBIN0064640,117,
60316,SBIN0064639,117,
60317,SBIN0064638,117,
60318,SBIN0064637,117,
60319,SBIN0064636,117,
60320,SBIN0064635,117,
60321,SBIN0064634,117,
60322,SBIN0064633,117,
60323,SBIN0064632,117,
60324,SBIN0064631,117,
60325,SBIN0064630,117,
60326,SBIN0064629,117,
60327,SBIN0064628,117,
60328,SBIN0064627,117,
60329,SBIN0064626,117,
60330,SBIN0064621,117,
60331,SBIN0064619,117,
60332,SBIN0064618,117,
60333,SBIN0064617,117,
60334,SBIN0064616,117,
60335,SBIN0064615,117,
60336,SBIN0064613,117,
60337,SBIN0064612,117,
60338,SBIN0064611,117,
60339,SBIN0064610,117,
60340,SBIN0064609,117,
60341,SBIN0064608,117,
60342,SBIN0064607,117,
60343,SBIN0064606,117,
60344,SBIN0064605,117,
60345,SBIN0064604,117,
60346,SBIN0064603,117,
60347,SBIN0064602,117,
60348,SBIN0064598,117,
60349,SBIN0064597,117,
60350,SBIN0064596,117,
60351,SBIN0064595,117,
60352,SBIN0064593,117,
60353,SBIN0064592,117,
60354,SBIN0064591,117,
60355,SBIN0064590,117,
60356,SBIN0064589,117,
60357,SBIN0064588,117,
60358,SBIN0064587,117,
60359,SBIN0064585,117,
60360,SBIN0064584,117,
60361,SBIN0064583,117,
60362,SBIN0064582,117,
60363,SBIN0064581,117,
60364,SBIN0064580,117,
60365,SBIN0064579,117,
60366,SBIN0064578,117,
60367,SBIN0064576,117,
60368,SBIN0064575,117,
60369,SBIN0064574,117,
60370,SBIN0064573,117,
60371,SBIN0064572,117,
60372,SBIN0064571,117,
60373,SBIN0064570,117,
60374,SBIN0064569,117,
60375,SBIN0064568,117,
60376,SBIN0064567,117,
60377,SBIN0064565,117,
60378,SBIN0064564,117,
60379,SBIN0064563,117,
60380,SBIN0064562,117,
60381,SBIN0064561,117,
60382,SBIN0064560,117,
60383,SBIN0064559,117,
60384,SBIN0064558,117,
60385,SBIN0064557,117,
60386,SBIN0064556,117,
60387,SBIN0064555,117,
60388,SBIN0064554,117,
60389,SBIN0064553,117,
60390,SBIN0064552,117,
60391,SBIN0064551,117,
60392,SBIN0064550,117,
60393,SBIN0064549,117,
60394,SBIN0064548,117,
60395,SBIN0064547,117,
60396,SBIN0064546,117,
60397,SBIN0064545,117,
60398,SBIN0064543,117,
60399,SBIN0064542,117,
60400,SBIN0064541,117,
60401,SBIN0064540,117,
60402,SBIN0064539,117,
60403,SBIN0064538,117,
60404,SBIN0064537,117,
60405,SBIN0064536,117,
60406,SBIN0064535,117,
60407,SBIN0064534,117,
60408,SBIN0064533,117,
60409,SBIN0064532,117,
60410,SBIN0064531,117,
60411,SBIN0064530,117,
60412,SBIN0064529,117,
60413,SBIN0064528,117,
60414,SBIN0064527,117,
60415,SBIN0064526,117,
60416,SBIN0064525,117,
60417,SBIN0064524,117,
60418,SBIN0064523,117,
60419,SBIN0064522,117,
60420,SBIN0064521,117,
60421,SBIN0064520,117,
60422,SBIN0064519,117,
60423,SBIN0064518,117,
60424,SBIN0064517,117,
60425,SBIN0064516,117,
60426,SBIN0064515,117,
60427,SBIN0064513,117,
60428,SBIN0064512,117,
60429,SBIN0064511,117,
60430,SBIN0064510,117,
60431,SBIN0064509,117,
60432,SBIN0064508,117,
60433,SBIN0064507,117,
60434,SBIN0064506,117,
60435,SBIN0064505,117,
60436,SBIN0064504,117,
60437,SBIN0064503,117,
60438,SBIN0064502,117,
60439,SBIN0064501,117,
60440,SBIN0064500,117,
60441,SBIN0064499,117,
60442,SBIN0064498,117,
60443,SBIN0064497,117,
60444,SBIN0064496,117,
60445,SBIN0064495,117,
60446,SBIN0064494,117,
60447,SBIN0064493,117,
60448,SBIN0064492,117,
60449,SBIN0064491,117,
60450,SBIN0064490,117,
60451,SBIN0064489,117,
60452,SBIN0064488,117,
60453,SBIN0064487,117,
60454,SBIN0064486,117,
60455,SBIN0064485,117,
60456,SBIN0064484,117,
60457,SBIN0064483,117,
60458,SBIN0064482,117,
60459,SBIN0064481,117,
60460,SBIN0064480,117,
60461,SBIN0064479,117,
60462,SBIN0064478,117,
60463,SBIN0064477,117,
60464,SBIN0064476,117,
60465,SBIN0064475,117,
60466,SBIN0064474,117,
60467,SBIN0064473,117,
60468,SBIN0064472,117,
60469,SBIN0064471,117,
60470,SBIN0064470,117,
60471,SBIN0064469,117,
60472,SBIN0064468,117,
60473,SBIN0064467,117,
60474,SBIN0064466,117,
60475,SBIN0064465,117,
60476,SBIN0064464,117,
60477,SBIN0064463,117,
60478,SBIN0064462,117,
60479,SBIN0064461,117,
60480,SBIN0064460,117,
60481,SBIN0064459,117,
60482,SBIN0064458,117,
60483,SBIN0064457,117,
60484,SBIN0064456,117,
60485,SBIN0064455,117,
60486,SBIN0064454,117,
60487,SBIN0064453,117,
60488,SBIN0064452,117,
60489,SBIN0064451,117,
60490,SBIN0064450,117,
60491,SBIN0064449,117,
60492,SBIN0064448,117,
60493,SBIN0064447,117,
60494,SBIN0064446,117,
60495,SBIN0064445,117,
60496,SBIN0064444,117,
60497,SBIN0064443,117,
60498,SBIN0064442,117,
60499,SBIN0064441,117,
60500,SBIN0064440,117,
60501,SBIN0064439,117,
60502,SBIN0064438,117,
60503,SBIN0064437,117,
60504,SBIN0064436,117,
60505,SBIN0064435,117,
60506,SBIN0064434,117,
60507,SBIN0064433,117,
60508,SBIN0064432,117,
60509,SBIN0064430,117,
60510,SBIN0064429,117,
60511,SBIN0064427,117,
60512,SBIN0064426,117,
60513,SBIN0064425,117,
60514,SBIN0064424,117,
60515,SBIN0064423,117,
60516,SBIN0064422,117,
60517,SBIN0064421,117,
60518,SBIN0064420,117,
60519,SBIN0064419,117,
60520,SBIN0064418,117,
60521,SBIN0064417,117,
60522,SBIN0064416,117,
60523,SBIN0064415,117,
60524,SBIN0064414,117,
60525,SBIN0064413,117,
60526,SBIN0064412,117,
60527,SBIN0064411,117,
60528,SBIN0064410,117,
60529,SBIN0064409,117,
60530,SBIN0064408,117,
60531,SBIN0064407,117,
60532,SBIN0064406,117,
60533,SBIN0064405,117,
60534,SBIN0064404,117,
60535,SBIN0064403,117,
60536,SBIN0064402,117,
60537,SBIN0064401,117,
60538,SBIN0064400,117,
60539,SBIN0064399,117,
60540,SBIN0064398,117,
60541,SBIN0064397,117,
60542,SBIN0064396,117,
60543,SBIN0064395,117,
60544,SBIN0064394,117,
60545,SBIN0064393,117,
60546,SBIN0064392,117,
60547,SBIN0064391,117,
60548,SBIN0064390,117,
60549,SBIN0064389,117,
60550,SBIN0064388,117,
60551,SBIN0064387,117,
60552,SBIN0064386,117,
60553,SBIN0064385,117,
60554,SBIN0064384,117,
60555,SBIN0064383,117,
60556,SBIN0064382,117,
60557,SBIN0064381,117,
60558,SBIN0064380,117,
60559,SBIN0064379,117,
60560,SBIN0064378,117,
60561,SBIN0064377,117,
60562,SBIN0064376,117,
60563,SBIN0064375,117,
60564,SBIN0064374,117,
60565,SBIN0064373,117,
60566,SBIN0064372,117,
60567,SBIN0064371,117,
60568,SBIN0064370,117,
60569,SBIN0064369,117,
60570,SBIN0064367,117,
60571,SBIN0064366,117,
60572,SBIN0064365,117,
60573,SBIN0064364,117,
60574,SBIN0064363,117,
60575,SBIN0064362,117,
60576,SBIN0064361,117,
60577,SBIN0064360,117,
60578,SBIN0064359,117,
60579,SBIN0064358,117,
60580,SBIN0064356,117,
60581,SBIN0064355,117,
60582,SBIN0064354,117,
60583,SBIN0064353,117,
60584,SBIN0064352,117,
60585,SBIN0064351,117,
60586,SBIN0064350,117,
60587,SBIN0064349,117,
60588,SBIN0064348,117,
60589,SBIN0064346,117,
60590,SBIN0064345,117,
60591,SBIN0064342,117,
60592,SBIN0064341,117,
60593,SBIN0064340,117,
60594,SBIN0064339,117,
60595,SBIN0064338,117,
60596,SBIN0064337,117,
60597,SBIN0064336,117,
60598,SBIN0064335,117,
60599,SBIN0064334,117,
60600,SBIN0064333,117,
60601,SBIN0064332,117,
60602,SBIN0064331,117,
60603,SBIN0064330,117,
60604,SBIN0064329,117,
60605,SBIN0064328,117,
60606,SBIN0064327,117,
60607,SBIN0064326,117,
60608,SBIN0064325,117,
60609,SBIN0064324,117,
60610,SBIN0064323,117,
60611,SBIN0064322,117,
60612,SBIN0064321,117,
60613,SBIN0064320,117,
60614,SBIN0064319,117,
60615,SBIN0064318,117,
60616,SBIN0064317,117,
60617,SBIN0064316,117,
60618,SBIN0064315,117,
60619,SBIN0064314,117,
60620,SBIN0064313,117,
60621,SBIN0064312,117,
60622,SBIN0064311,117,
60623,SBIN0064310,117,
60624,SBIN0064309,117,
60625,SBIN0064308,117,
60626,SBIN0064307,117,
60627,SBIN0064306,117,
60628,SBIN0064305,117,
60629,SBIN0064304,117,
60630,SBIN0064303,117,
60631,SBIN0064302,117,
60632,SBIN0064301,117,
60633,SBIN0064300,117,
60634,SBIN0064299,117,
60635,SBIN0064298,117,
60636,SBIN0064297,117,
60637,SBIN0064296,117,
60638,SBIN0064295,117,
60639,SBIN0064294,117,
60640,SBIN0064293,117,
60641,SBIN0064292,117,
60642,SBIN0064291,117,
60643,SBIN0064290,117,
60644,SBIN0064289,117,
60645,SBIN0064288,117,
60646,SBIN0064287,117,
60647,SBIN0064286,117,
60648,SBIN0064285,117,
60649,SBIN0064284,117,
60650,SBIN0064283,117,
60651,SBIN0064282,117,
60652,SBIN0064281,117,
60653,SBIN0064280,117,
60654,SBIN0064279,117,
60655,SBIN0064278,117,
60656,SBIN0064277,117,
60657,SBIN0064276,117,
60658,SBIN0064274,117,
60659,SBIN0064273,117,
60660,SBIN0064271,117,
60661,SBIN0064270,117,
60662,SBIN0064269,117,
60663,SBIN0064268,117,
60664,SBIN0064267,117,
60665,SBIN0064266,117,
60666,SBIN0064265,117,
60667,SBIN0064264,117,
60668,SBIN0064263,117,
60669,SBIN0064262,117,
60670,SBIN0064261,117,
60671,SBIN0064260,117,
60672,SBIN0064259,117,
60673,SBIN0064258,117,
60674,SBIN0064257,117,
60675,SBIN0064256,117,
60676,SBIN0064255,117,
60677,SBIN0064254,117,
60678,SBIN0064253,117,
60679,SBIN0064252,117,
60680,SBIN0064251,117,
60681,SBIN0064250,117,
60682,SBIN0064249,117,
60683,SBIN0064248,117,
60684,SBIN0064247,117,
60685,SBIN0064246,117,
60686,SBIN0064245,117,
60687,SBIN0064244,117,
60688,SBIN0064243,117,
60689,SBIN0064242,117,
60690,SBIN0064241,117,
60691,SBIN0064240,117,
60692,SBIN0064239,117,
60693,SBIN0064238,117,
60694,SBIN0064237,117,
60695,SBIN0064236,117,
60696,SBIN0064235,117,
60697,SBIN0064234,117,
60698,SBIN0064233,117,
60699,SBIN0064232,117,
60700,SBIN0064231,117,
60701,SBIN0064230,117,
60702,SBIN0064229,117,
60703,SBIN0064228,117,
60704,SBIN0064227,117,
60705,SBIN0064226,117,
60706,SBIN0064225,117,
60707,SBIN0064224,117,
60708,SBIN0064223,117,
60709,SBIN0064222,117,
60710,SBIN0064221,117,
60711,SBIN0064220,117,
60712,SBIN0064219,117,
60713,SBIN0064218,117,
60714,SBIN0064217,117,
60715,SBIN0064216,117,
60716,SBIN0064215,117,
60717,SBIN0064214,117,
60718,SBIN0064213,117,
60719,SBIN0064212,117,
60720,SBIN0064211,117,
60721,SBIN0064210,117,
60722,SBIN0064209,117,
60723,SBIN0064208,117,
60724,SBIN0064207,117,
60725,SBIN0064206,117,
60726,SBIN0064205,117,
60727,SBIN0064204,117,
60728,SBIN0064203,117,
60729,SBIN0064202,117,
60730,SBIN0064201,117,
60731,SBIN0064199,117,
60732,SBIN0064198,117,
60733,SBIN0064197,117,
60734,SBIN0064196,117,
60735,SBIN0064195,117,
60736,SBIN0064194,117,
60737,SBIN0064193,117,
60738,SBIN0064191,117,
60739,SBIN0064190,117,
60740,SBIN0064189,117,
60741,SBIN0064188,117,
60742,SBIN0064186,117,
60743,SBIN0064185,117,
60744,SBIN0064184,117,
60745,SBIN0064183,117,
60746,SBIN0064182,117,
60747,SBIN0064181,117,
60748,SBIN0064180,117,
60749,SBIN0064179,117,
60750,SBIN0064178,117,
60751,SBIN0064177,117,
60752,SBIN0064176,117,
60753,SBIN0064175,117,
60754,SBIN0064173,117,
60755,SBIN0064172,117,
60756,SBIN0064171,117,
60757,SBIN0064170,117,
60758,SBIN0064169,117,
60759,SBIN0064168,117,
60760,SBIN0064167,117,
60761,SBIN0064166,117,
60762,SBIN0064165,117,
60763,SBIN0064164,117,
60764,SBIN0064163,117,
60765,SBIN0064162,117,
60766,SBIN0064161,117,
60767,SBIN0064160,117,
60768,SBIN0064159,117,
60769,SBIN0064158,117,
60770,SBIN0064157,117,
60771,SBIN0064156,117,
60772,SBIN0064155,117,
60773,SBIN0064154,117,
60774,SBIN0064153,117,
60775,SBIN0064152,117,
60776,SBIN0064151,117,
60777,SBIN0064150,117,
60778,SBIN0064149,117,
60779,SBIN0064148,117,
60780,SBIN0064147,117,
60781,SBIN0064146,117,
60782,SBIN0064145,117,
60783,SBIN0064144,117,
60784,SBIN0064143,117,
60785,SBIN0064142,117,
60786,SBIN0064141,117,
60787,SBIN0064140,117,
60788,SBIN0064139,117,
60789,SBIN0064138,117,
60790,SBIN0064137,117,
60791,SBIN0064136,117,
60792,SBIN0064135,117,
60793,SBIN0064134,117,
60794,SBIN0064133,117,
60795,SBIN0064132,117,
60796,SBIN0064131,117,
60797,SBIN0064130,117,
60798,SBIN0064129,117,
60799,SBIN0064128,117,
60800,SBIN0064127,117,
60801,SBIN0064126,117,
60802,SBIN0064125,117,
60803,SBIN0064124,117,
60804,SBIN0064123,117,
60805,SBIN0064122,117,
60806,SBIN0064121,117,
60807,SBIN0064120,117,
60808,SBIN0064119,117,
60809,SBIN0064118,117,
60810,SBIN0064117,117,
60811,SBIN0064116,117,
60812,SBIN0064115,117,
60813,SBIN0064114,117,
60814,SBIN0064113,117,
60815,SBIN0064112,117,
60816,SBIN0064111,117,
60817,SBIN0064110,117,
60818,SBIN0064109,117,
60819,SBIN0064108,117,
60820,SBIN0064107,117,
60821,SBIN0064106,117,
60822,SBIN0064105,117,
60823,SBIN0064104,117,
60824,SBIN0064103,117,
60825,SBIN0064102,117,
60826,SBIN0064101,117,
60827,SBIN0064100,117,
60828,SBIN0064099,117,
60829,SBIN0064098,117,
60830,SBIN0064097,117,
60831,SBIN0064096,117,
60832,SBIN0064095,117,
60833,SBIN0064094,117,
60834,SBIN0064093,117,
60835,SBIN0064092,117,
60836,SBIN0064091,117,
60837,SBIN0064090,117,
60838,SBIN0064089,117,
60839,SBIN0064088,117,
60840,SBIN0064086,117,
60841,SBIN0064085,117,
60842,SBIN0064084,117,
60843,SBIN0064082,117,
60844,SBIN0064081,117,
60845,SBIN0064080,117,
60846,SBIN0064079,117,
60847,SBIN0064078,117,
60848,SBIN0064077,117,
60849,SBIN0064076,117,
60850,SBIN0064075,117,
60851,SBIN0064074,117,
60852,SBIN0064073,117,
60853,SBIN0064072,117,
60854,SBIN0064071,117,
60855,SBIN0064070,117,
60856,SBIN0064069,117,
60857,SBIN0064068,117,
60858,SBIN0064067,117,
60859,SBIN0064066,117,
60860,SBIN0064065,117,
60861,SBIN0064064,117,
60862,SBIN0064063,117,
60863,SBIN0064062,117,
60864,SBIN0064061,117,
60865,SBIN0064060,117,
60866,SBIN0064059,117,
60867,SBIN0064058,117,
60868,SBIN0064057,117,
60869,SBIN0064056,117,
60870,SBIN0064055,117,
60871,SBIN0064054,117,
60872,SBIN0064053,117,
60873,SBIN0064052,117,
60874,SBIN0064051,117,
60875,SBIN0064050,117,
60876,SBIN0064049,117,
60877,SBIN0064048,117,
60878,SBIN0064047,117,
60879,SBIN0064046,117,
60880,SBIN0064045,117,
60881,SBIN0064044,117,
60882,SBIN0064043,117,
60883,SBIN0064042,117,
60884,SBIN0064041,117,
60885,SBIN0064040,117,
60886,SBIN0064039,117,
60887,SBIN0064038,117,
60888,SBIN0064037,117,
60889,SBIN0064036,117,
60890,SBIN0064035,117,
60891,SBIN0064034,117,
60892,SBIN0064033,117,
60893,SBIN0064032,117,
60894,SBIN0064031,117,
60895,SBIN0064030,117,
60896,SBIN0064029,117,
60897,SBIN0064028,117,
60898,SBIN0064027,117,
60899,SBIN0064026,117,
60900,SBIN0064025,117,
60901,SBIN0064024,117,
60902,SBIN0064023,117,
60903,SBIN0064022,117,
60904,SBIN0064021,117,
60905,SBIN0064020,117,
60906,SBIN0064019,117,
60907,SBIN0064018,117,
60908,SBIN0064017,117,
60909,SBIN0064016,117,
60910,SBIN0064015,117,
60911,SBIN0064014,117,
60912,SBIN0064013,117,
60913,SBIN0064012,117,
60914,SBIN0064011,117,
60915,SBIN0064010,117,
60916,SBIN0064009,117,
60917,SBIN0064008,117,
60918,SBIN0064007,117,
60919,SBIN0064006,117,
60920,SBIN0064005,117,
60921,SBIN0064004,117,
60922,SBIN0064003,117,
60923,SBIN0064002,117,
60924,SBIN0064001,117,
60925,SBIN0064000,117,
60926,SBIN0063999,117,
60927,SBIN0063998,117,
60928,SBIN0063997,117,
60929,SBIN0063996,117,
60930,SBIN0063995,117,
60931,SBIN0063994,117,
60932,SBIN0063993,117,
60933,SBIN0063992,117,
60934,SBIN0063991,117,
60935,SBIN0063990,117,
60936,SBIN0063989,117,
60937,SBIN0063988,117,
60938,SBIN0063987,117,
60939,SBIN0063986,117,
60940,SBIN0063985,117,
60941,SBIN0063984,117,
60942,SBIN0063983,117,
60943,SBIN0063982,117,
60944,SBIN0063981,117,
60945,SBIN0063980,117,
60946,SBIN0063979,117,
60947,SBIN0063978,117,
60948,SBIN0063977,117,
60949,SBIN0063976,117,
60950,SBIN0063975,117,
60951,SBIN0063974,117,
60952,SBIN0063973,117,
60953,SBIN0063972,117,
60954,SBIN0063971,117,
60955,SBIN0063970,117,
60956,SBIN0063969,117,
60957,SBIN0063968,117,
60958,SBIN0063967,117,
60959,SBIN0063965,117,
60960,SBIN0063964,117,
60961,SBIN0063963,117,
60962,SBIN0063961,117,
60963,SBIN0063960,117,
60964,SBIN0063959,117,
60965,SBIN0063958,117,
60966,SBIN0063957,117,
60967,SBIN0063955,117,
60968,SBIN0063954,117,
60969,SBIN0063953,117,
60970,SBIN0063952,117,
60971,SBIN0063951,117,
60972,SBIN0063950,117,
60973,SBIN0063949,117,
60974,SBIN0063948,117,
60975,SBIN0063947,117,
60976,SBIN0063946,117,
60977,SBIN0063945,117,
60978,SBIN0063944,117,
60979,SBIN0063943,117,
60980,SBIN0063942,117,
60981,SBIN0063940,117,
60982,SBIN0063938,117,
60983,SBIN0063937,117,
60984,SBIN0063936,117,
60985,SBIN0063934,117,
60986,SBIN0063933,117,
60987,SBIN0063932,117,
60988,SBIN0063931,117,
60989,SBIN0063930,117,
60990,SBIN0063929,117,
60991,SBIN0063928,117,
60992,SBIN0063927,117,
60993,SBIN0063926,117,
60994,SBIN0063925,117,
60995,SBIN0063924,117,
60996,SBIN0063923,117,
60997,SBIN0063922,117,
60998,SBIN0063921,117,
60999,SBIN0063920,117,
61000,SBIN0063919,117,
61001,SBIN0063918,117,
61002,SBIN0063917,117,
61003,SBIN0063916,117,
61004,SBIN0063915,117,
61005,SBIN0063914,117,
61006,SBIN0063913,117,
61007,SBIN0063912,117,
61008,SBIN0063911,117,
61009,SBIN0063910,117,
61010,SBIN0063909,117,
61011,SBIN0063908,117,
61012,SBIN0063907,117,
61013,SBIN0063906,117,
61014,SBIN0063905,117,
61015,SBIN0063904,117,
61016,SBIN0063903,117,
61017,SBIN0063902,117,
61018,SBIN0063901,117,
61019,SBIN0063900,117,
61020,SBIN0063899,117,
61021,SBIN0063898,117,
61022,SBIN0063897,117,
61023,SBIN0063896,117,
61024,SBIN0063895,117,
61025,SBIN0063894,117,
61026,SBIN0063892,117,
61027,SBIN0063891,117,
61028,SBIN0063890,117,
61029,SBIN0063889,117,
61030,SBIN0063888,117,
61031,SBIN0063887,117,
61032,SBIN0063886,117,
61033,SBIN0063885,117,
61034,SBIN0063884,117,
61035,SBIN0063883,117,
61036,SBIN0063882,117,
61037,SBIN0063881,117,
61038,SBIN0063880,117,
61039,SBIN0063879,117,
61040,SBIN0063878,117,
61041,SBIN0063877,117,
61042,SBIN0063876,117,
61043,SBIN0063875,117,
61044,SBIN0063874,117,
61045,SBIN0063873,117,
61046,SBIN0063872,117,
61047,SBIN0063871,117,
61048,SBIN0063870,117,
61049,SBIN0063869,117,
61050,SBIN0063868,117,
61051,SBIN0063867,117,
61052,SBIN0063866,117,
61053,SBIN0063865,117,
61054,SBIN0063864,117,
61055,SBIN0063863,117,
61056,SBIN0063862,117,
61057,SBIN0063860,117,
61058,SBIN0063859,117,
61059,SBIN0063858,117,
61060,SBIN0063857,117,
61061,SBIN0063856,117,
61062,SBIN0063855,117,
61063,SBIN0063851,117,
61064,SBIN0063850,117,
61065,SBIN0063849,117,
61066,SBIN0063848,117,
61067,SBIN0063847,117,
61068,SBIN0063846,117,
61069,SBIN0063845,117,
61070,SBIN0063844,117,
61071,SBIN0063843,117,
61072,SBIN0063842,117,
61073,SBIN0063841,117,
61074,SBIN0063840,117,
61075,SBIN0063839,117,
61076,SBIN0063838,117,
61077,SBIN0063837,117,
61078,SBIN0063836,117,
61079,SBIN0063835,117,
61080,SBIN0063834,117,
61081,SBIN0063832,117,
61082,SBIN0063831,117,
61083,SBIN0063829,117,
61084,SBIN0063828,117,
61085,SBIN0063827,117,
61086,SBIN0063826,117,
61087,SBIN0063825,117,
61088,SBIN0063824,117,
61089,SBIN0063823,117,
61090,SBIN0063822,117,
61091,SBIN0063821,117,
61092,SBIN0063820,117,
61093,SBIN0063819,117,
61094,SBIN0063817,117,
61095,SBIN0063816,117,
61096,SBIN0063815,117,
61097,SBIN0063814,117,
61098,SBIN0063813,117,
61099,SBIN0063812,117,
61100,SBIN0063811,117,
61101,SBIN0063810,117,
61102,SBIN0063809,117,
61103,SBIN0063808,117,
61104,SBIN0063807,117,
61105,SBIN0063806,117,
61106,SBIN0063805,117,
61107,SBIN0063804,117,
61108,SBIN0063803,117,
61109,SBIN0063802,117,
61110,SBIN0063801,117,
61111,SBIN0063800,117,
61112,SBIN0063798,117,
61113,SBIN0063797,117,
61114,SBIN0063796,117,
61115,SBIN0063795,117,
61116,SBIN0063794,117,
61117,SBIN0063793,117,
61118,SBIN0063792,117,
61119,SBIN0063791,117,
61120,SBIN0063790,117,
61121,SBIN0063789,117,
61122,SBIN0063788,117,
61123,SBIN0063787,117,
61124,SBIN0063786,117,
61125,SBIN0063785,117,
61126,SBIN0063784,117,
61127,SBIN0063783,117,
61128,SBIN0063782,117,
61129,SBIN0063781,117,
61130,SBIN0063779,117,
61131,SBIN0063778,117,
61132,SBIN0063777,117,
61133,SBIN0063776,117,
61134,SBIN0063775,117,
61135,SBIN0063774,117,
61136,SBIN0063773,117,
61137,SBIN0063772,117,
61138,SBIN0063771,117,
61139,SBIN0063770,117,
61140,SBIN0063769,117,
61141,SBIN0063768,117,
61142,SBIN0063767,117,
61143,SBIN0063766,117,
61144,SBIN0063765,117,
61145,SBIN0063764,117,
61146,SBIN0063763,117,
61147,SBIN0063762,117,
61148,SBIN0063761,117,
61149,SBIN0063760,117,
61150,SBIN0063759,117,
61151,SBIN0063758,117,
61152,SBIN0063757,117,
61153,SBIN0063756,117,
61154,SBIN0063755,117,
61155,SBIN0063754,117,
61156,SBIN0063753,117,
61157,SBIN0063752,117,
61158,SBIN0063751,117,
61159,SBIN0063750,117,
61160,SBIN0063749,117,
61161,SBIN0063748,117,
61162,SBIN0063747,117,
61163,SBIN0063746,117,
61164,SBIN0063745,117,
61165,SBIN0063744,117,
61166,SBIN0063743,117,
61167,SBIN0063742,117,
61168,SBIN0063741,117,
61169,SBIN0063740,117,
61170,SBIN0063739,117,
61171,SBIN0063738,117,
61172,SBIN0063737,117,
61173,SBIN0063736,117,
61174,SBIN0063735,117,
61175,SBIN0063734,117,
61176,SBIN0063733,117,
61177,SBIN0063732,117,
61178,SBIN0063731,117,
61179,SBIN0063730,117,
61180,SBIN0063729,117,
61181,SBIN0063728,117,
61182,SBIN0063727,117,
61183,SBIN0063726,117,
61184,SBIN0063725,117,
61185,SBIN0063724,117,
61186,SBIN0063723,117,
61187,SBIN0063722,117,
61188,SBIN0063721,117,
61189,SBIN0063720,117,
61190,SBIN0063719,117,
61191,SBIN0063718,117,
61192,SBIN0063717,117,
61193,SBIN0063716,117,
61194,SBIN0063715,117,
61195,SBIN0063714,117,
61196,SBIN0063713,117,
61197,SBIN0063712,117,
61198,SBIN0063711,117,
61199,SBIN0063710,117,
61200,SBIN0063709,117,
61201,SBIN0063708,117,
61202,SBIN0063707,117,
61203,SBIN0063706,117,
61204,SBIN0063705,117,
61205,SBIN0063704,117,
61206,SBIN0063703,117,
61207,SBIN0063702,117,
61208,SBIN0063701,117,
61209,SBIN0063700,117,
61210,SBIN0063699,117,
61211,SBIN0063698,117,
61212,SBIN0063696,117,
61213,SBIN0063695,117,
61214,SBIN0063694,117,
61215,SBIN0063693,117,
61216,SBIN0063692,117,
61217,SBIN0063691,117,
61218,SBIN0063690,117,
61219,SBIN0063688,117,
61220,SBIN0063687,117,
61221,SBIN0063686,117,
61222,SBIN0063685,117,
61223,SBIN0063684,117,
61224,SBIN0063683,117,
61225,SBIN0063682,117,
61226,SBIN0063681,117,
61227,SBIN0063680,117,
61228,SBIN0063679,117,
61229,SBIN0063678,117,
61230,SBIN0063677,117,
61231,SBIN0063676,117,
61232,SBIN0063668,117,
61233,SBIN0063667,117,
61234,SBIN0063663,117,
61235,SBIN0063662,117,
61236,SBIN0063661,117,
61237,SBIN0063660,117,
61238,SBIN0063659,117,
61239,SBIN0063658,117,
61240,SBIN0063657,117,
61241,SBIN0063656,117,
61242,SBIN0063655,117,
61243,SBIN0063654,117,
61244,SBIN0063653,117,
61245,SBIN0063652,117,
61246,SBIN0063651,117,
61247,SBIN0063650,117,
61248,SBIN0063649,117,
61249,SBIN0063648,117,
61250,SBIN0063647,117,
61251,SBIN0063646,117,
61252,SBIN0063645,117,
61253,SBIN0063644,117,
61254,SBIN0063643,117,
61255,SBIN0063642,117,
61256,SBIN0063641,117,
61257,SBIN0063640,117,
61258,SBIN0063639,117,
61259,SBIN0063638,117,
61260,SBIN0063637,117,
61261,SBIN0063636,117,
61262,SBIN0063635,117,
61263,SBIN0063634,117,
61264,SBIN0063633,117,
61265,SBIN0063631,117,
61266,SBIN0063630,117,
61267,SBIN0063629,117,
61268,SBIN0063628,117,
61269,SBIN0063622,117,
61270,SBIN0063621,117,
61271,SBIN0063620,117,
61272,SBIN0063619,117,
61273,SBIN0063618,117,
61274,SBIN0063617,117,
61275,SBIN0063616,117,
61276,SBIN0063615,117,
61277,SBIN0063614,117,
61278,SBIN0063613,117,
61279,SBIN0063612,117,
61280,SBIN0063611,117,
61281,SBIN0063610,117,
61282,SBIN0063609,117,
