id,mas_ifsc_number,mas_ifsc_bank_id,mas_ifsc_branch_id,mas_ifsc_code_micr,mas_ifsc_status_id,created_at,updated_at,error_reason
66149,SBIN0040436,117,66163,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66151,SBIN0040434,117,66165,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66162,SBIN0040421,117,66176,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66166,SBIN0040417,117,66180,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66168,SBIN0040415,117,66182,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66173,SBIN0040410,117,66187,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66205,SBIN0040377,117,66220,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66207,SBIN0040375,117,66222,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66216,SBIN0040365,117,66232,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66219,SBIN0040362,117,66235,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66220,SBIN0040360,117,66237,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66221,SBIN0040359,117,66238,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66229,SBIN0040350,117,66247,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66231,SBIN0040348,117,66249,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66244,SBIN0040335,117,66262,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66251,SBIN0040327,117,66270,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66273,SBIN0040301,117,66295,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66283,SBIN0040291,117,66305,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66287,SBIN0040287,117,66309,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66328,SBIN0040245,117,66350,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66345,SBIN0040227,117,66367,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66374,SBIN0040194,117,66399,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66408,SBIN0040156,117,66436,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66409,SBIN0040155,117,66437,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66410,SBIN0040154,117,66438,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66415,SBIN0040149,117,66443,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66418,SBIN0040146,117,66446,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66462,SBIN0040100,117,66492,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66505,SBIN0040054,117,66538,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66522,SBIN0040032,117,66560,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66542,SBIN0040012,117,66580,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66546,SBIN0040008,117,66584,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66555,SBIN0032709,117,66593,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66556,SBIN0032708,117,66594,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66558,SBIN0032706,117,66596,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66562,SBIN0032701,117,66600,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66565,SBIN0032698,117,66603,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66567,SBIN0032696,117,66605,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66569,SBIN0032694,117,66607,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66570,SBIN0032693,117,66608,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66572,SBIN0032691,117,66610,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66573,SBIN0032690,117,66611,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66597,SBIN0032665,117,66635,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66598,SBIN0032664,117,66636,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66601,SBIN0032661,117,66639,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66602,SBIN0032660,117,66640,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66603,SBIN0032659,117,66641,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66604,SBIN0032658,117,66642,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66605,SBIN0032657,117,66643,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66606,SBIN0032656,117,66644,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66609,SBIN0032653,117,66647,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66612,SBIN0032650,117,66650,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66618,SBIN0032644,117,66656,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66619,SBIN0032643,117,66657,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66621,SBIN0032641,117,66659,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66624,SBIN0032638,117,66662,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66627,SBIN0032635,117,66665,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66629,SBIN0032633,117,66667,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66630,SBIN0032632,117,66668,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66704,SBIN0032464,117,66742,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66748,SBIN0032415,117,66786,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66773,SBIN0032390,117,66811,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66776,SBIN0032387,117,66814,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66803,SBIN0032358,117,66841,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66823,SBIN0032335,117,66861,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66826,SBIN0032327,117,66864,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66835,SBIN0032316,117,66873,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66843,SBIN0032308,117,66881,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66867,SBIN0032283,117,66905,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66870,SBIN0032279,117,66908,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66871,SBIN0032278,117,66909,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66875,SBIN0032273,117,66913,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66891,SBIN0032257,117,66929,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66901,SBIN0032247,117,66939,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66905,SBIN0032243,117,66943,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66907,SBIN0032241,117,66945,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66916,SBIN0032232,117,66954,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66932,SBIN0032214,117,66970,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66934,SBIN0032190,117,66972,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66938,SBIN0032185,117,66976,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66939,SBIN0032184,117,66977,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66941,SBIN0032182,117,66979,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66943,SBIN0032180,117,66981,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66944,SBIN0032179,117,66982,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66989,SBIN0032133,117,67027,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
66996,SBIN0032126,117,67034,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67008,SBIN0032114,117,67046,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67016,SBIN0032106,117,67054,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67017,SBIN0032104,117,67055,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67159,SBIN0031908,117,67197,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67167,SBIN0031896,117,67205,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67172,SBIN0031890,117,67210,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67177,SBIN0031882,117,67215,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67187,SBIN0031864,117,67225,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67192,SBIN0031859,117,67230,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67194,SBIN0031857,117,67232,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67199,SBIN0031852,117,67237,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67215,SBIN0031829,117,67253,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67228,SBIN0031814,117,67266,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67231,SBIN0031811,117,67269,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67234,SBIN0031808,117,67272,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67241,SBIN0031801,117,67279,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67242,SBIN0031799,117,67280,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67263,SBIN0031778,117,67301,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67264,SBIN0031777,117,67302,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67271,SBIN0031770,117,67309,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67296,SBIN0031745,117,67334,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67357,SBIN0031675,117,67395,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67378,SBIN0031652,117,67416,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67384,SBIN0031640,117,67422,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67397,SBIN0031627,117,67435,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67402,SBIN0031622,117,67440,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67425,SBIN0031598,117,67463,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67430,SBIN0031593,117,67468,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67444,SBIN0031578,117,67482,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67455,SBIN0031567,117,67493,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67482,SBIN0031537,117,67520,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67496,SBIN0031523,117,67534,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67502,SBIN0031517,117,67540,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67523,SBIN0031495,117,67561,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67526,SBIN0031492,117,67564,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67527,SBIN0031491,117,67565,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67540,SBIN0031478,117,67578,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67563,SBIN0031454,117,67601,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67564,SBIN0031453,117,67602,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67568,SBIN0031449,117,67606,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67596,SBIN0031421,117,67634,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67604,SBIN0031413,117,67642,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67644,SBIN0031373,117,67682,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67645,SBIN0031372,117,67683,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67663,SBIN0031354,117,67701,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67687,SBIN0031330,117,67725,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67698,SBIN0031319,117,67736,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67707,SBIN0031310,117,67745,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67712,SBIN0031301,117,67750,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67719,SBIN0031294,117,67757,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67724,SBIN0031289,117,67762,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67725,SBIN0031288,117,67763,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67726,SBIN0031287,117,67764,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67729,SBIN0031284,117,67767,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67738,SBIN0031273,117,67776,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67739,SBIN0031272,117,67777,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67749,SBIN0031262,117,67787,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67755,SBIN0031256,117,67793,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67799,SBIN0031212,117,67837,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67836,SBIN0031175,117,67874,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67850,SBIN0031160,117,67888,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67854,SBIN0031156,117,67892,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67855,SBIN0031155,117,67893,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67861,SBIN0031149,117,67899,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67862,SBIN0031148,117,67900,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67863,SBIN0031147,117,67901,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67864,SBIN0031146,117,67902,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67865,SBIN0031145,117,67903,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67871,SBIN0031139,117,67909,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67908,SBIN0031102,117,67946,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67909,SBIN0031101,117,67947,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67944,SBIN0031066,117,67982,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67946,SBIN0031064,117,67984,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67949,SBIN0031061,117,67987,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67955,SBIN0031055,117,67993,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67957,SBIN0031053,117,67995,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67959,SBIN0031051,117,67997,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67962,SBIN0031048,117,68000,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67971,SBIN0031039,117,68009,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67973,SBIN0031037,117,68011,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67988,SBIN0031019,117,68026,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67989,SBIN0031018,117,68027,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67995,SBIN0031012,117,68033,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67996,SBIN0031011,117,68034,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67997,SBIN0031010,117,68035,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
67999,SBIN0031007,117,68037,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68018,SBIN0030513,117,68056,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68081,SBIN0030430,117,68119,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68230,SBIN0030264,117,68268,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68318,SBIN0030172,117,68356,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68330,SBIN0030160,117,68368,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68336,SBIN0030154,117,68374,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68382,SBIN0030105,117,68420,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68414,SBIN0030072,117,68452,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68427,SBIN0030059,117,68465,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68429,SBIN0030057,117,68467,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68486,SBIN0028888,117,68524,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68490,SBIN0022114,117,68528,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68497,SBIN0022107,117,68535,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68505,SBIN0022099,117,68543,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68541,SBIN0022059,117,68579,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68561,SBIN0022039,117,68599,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68622,SBIN0021967,117,68660,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68624,SBIN0021965,117,68662,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68644,SBIN0021945,117,68682,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68689,SBIN0021891,117,68727,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68707,SBIN0021872,117,68745,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68723,SBIN0021854,117,68761,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68731,SBIN0021846,117,68769,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68743,SBIN0021834,117,68781,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68755,SBIN0021821,117,68793,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68773,SBIN0021802,117,68811,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68787,SBIN0021787,117,68825,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68797,SBIN0021776,117,68835,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68800,SBIN0021773,117,68838,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68803,SBIN0021770,117,68841,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68808,SBIN0021764,117,68846,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68809,SBIN0021763,117,68847,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68812,SBIN0021760,117,68850,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68815,SBIN0021757,117,68853,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68816,SBIN0021756,117,68854,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68826,SBIN0021746,117,68864,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68827,SBIN0021745,117,68865,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68837,SBIN0021734,117,68875,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68838,SBIN0021733,117,68876,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68869,SBIN0021684,117,68907,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68877,SBIN0021673,117,68915,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68878,SBIN0021672,117,68916,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68914,SBIN0021633,117,68952,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68921,SBIN0021626,117,68959,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68926,SBIN0021621,117,68964,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68928,SBIN0021619,117,68966,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68929,SBIN0021618,117,68967,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68930,SBIN0021617,117,68968,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68931,SBIN0021615,117,68969,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68933,SBIN0021613,117,68971,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68943,SBIN0021603,117,68981,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68944,SBIN0021602,117,68982,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
68997,SBIN0021543,117,69035,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
69006,SBIN0021533,117,69044,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
69008,SBIN0021531,117,69046,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
69009,SBIN0021530,117,69047,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
69011,SBIN0021528,117,69049,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
69021,SBIN0021518,117,69059,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
69054,SBIN0021483,117,69092,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
69055,SBIN0021482,117,69093,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
69057,SBIN0021480,117,69095,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
69058,SBIN0021479,117,69096,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
69059,SBIN0021478,117,69097,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
